offline_datapoint_4 1734111676 0,004
offline_datapoint_11 1734111681 216649,000
offline_datapoint_5 1734111681 3657,000
offline_datapoint_27 1734111681 1113305088,000
offline_datapoint_14 1734111681 568651776,000
offline_datapoint_3 1734111681 11006373888,000
offline_datapoint_9 1734111681 779689984,000
offline_datapoint_26 1734111681 8104,000
offline_datapoint_20 1734111679 6,672
offline_datapoint_8 1734111679 41697,237
offline_datapoint_22 1734111681 779689984,000
offline_datapoint_1 1734111679 2,002
offline_datapoint_21 1734111681 6880018432,000
offline_datapoint_7 1734111681 7326228480,000
offline_datapoint_6 1734111679 0,163
offline_datapoint_12 1734111679 11,577
offline_datapoint_25 1734111679 5,669
offline_datapoint_13 1734111679 19453,218
offline_datapoint_19 1734111681 1,000
offline_datapoint_0 1734111679 32210,979
offline_datapoint_16 1734111679 2643,022
offline_datapoint_29 1734111679 0,319
offline_datapoint_17 1734111679 19,682
offline_datapoint_10 1734111679 99,524
offline_datapoint_30 1734111679 7,673
offline_datapoint_23 1734111679 30060,475
offline_datapoint_4 1734111679 0,003
offline_datapoint_11 1734111684 216649,000
offline_datapoint_5 1734111684 3655,000
offline_datapoint_27 1734111684 1113210880,000
offline_datapoint_14 1734111684 568680448,000
offline_datapoint_3 1734111684 10998403072,000
offline_datapoint_9 1734111684 780451840,000
offline_datapoint_26 1734111684 8124,000
offline_datapoint_20 1734111682 0,667
offline_datapoint_8 1734111682 15133,923
offline_datapoint_22 1734111684 780451840,000
offline_datapoint_1 1734111682 0,667
offline_datapoint_21 1734111684 6873407488,000
offline_datapoint_7 1734111684 7307911168,000
offline_datapoint_6 1734111682 0,326
offline_datapoint_12 1734111682 9,336
offline_datapoint_25 1734111682 4,234
offline_datapoint_13 1734111682 10761,196
offline_datapoint_19 1734111684 0,000
offline_datapoint_0 1734111682 15631,938
offline_datapoint_16 1734111682 2014,409
offline_datapoint_29 1734111682 0,248
offline_datapoint_17 1734111682 13,343
offline_datapoint_10 1734111682 99,599
offline_datapoint_30 1734111682 1,668
offline_datapoint_23 1734111682 31744,000
offline_datapoint_4 1734111682 0,002
offline_datapoint_11 1734111687 216649,000
offline_datapoint_5 1734111687 3640,000
offline_datapoint_27 1734111687 1113219072,000
offline_datapoint_14 1734111687 568942592,000
offline_datapoint_3 1734111687 10994913280,000
offline_datapoint_9 1734111687 780529664,000
offline_datapoint_26 1734111687 8112,000
offline_datapoint_20 1734111685 5,671
offline_datapoint_8 1734111685 11656,851
offline_datapoint_22 1734111687 780529664,000
offline_datapoint_1 1734111685 1,001
offline_datapoint_21 1734111687 6870798336,000
offline_datapoint_7 1734111687 7324995584,000
offline_datapoint_6 1734111685 0,293
offline_datapoint_12 1734111685 8,183
offline_datapoint_25 1734111685 3,486
offline_datapoint_13 1734111685 9725,106
offline_datapoint_19 1734111687 0,000
offline_datapoint_0 1734111685 13665,319
offline_datapoint_16 1734111685 2214,618
offline_datapoint_29 1734111685 0,327
offline_datapoint_17 1734111685 15,011
offline_datapoint_10 1734111685 99,420
offline_datapoint_30 1734111685 2,335
offline_datapoint_23 1734111685 33041,067
offline_datapoint_4 1734111685 0,003
offline_datapoint_11 1734111690 216649,000
offline_datapoint_5 1734111690 3630,000
offline_datapoint_27 1734111690 1113247744,000
offline_datapoint_14 1734111690 568942592,000
offline_datapoint_3 1734111690 11046264832,000
offline_datapoint_9 1734111690 781111296,000
offline_datapoint_26 1734111690 8101,000
offline_datapoint_20 1734111688 0,333
offline_datapoint_8 1734111688 18991,962
offline_datapoint_22 1734111690 781111296,000
offline_datapoint_1 1734111688 0,333
offline_datapoint_21 1734111690 6918557696,000
offline_datapoint_7 1734111690 7340175360,000
offline_datapoint_6 1734111688 0,326
offline_datapoint_12 1734111688 13,389
offline_datapoint_25 1734111688 6,186
offline_datapoint_13 1734111688 12460,546
offline_datapoint_19 1734111690 0,000
offline_datapoint_0 1734111688 18442,036
offline_datapoint_16 1734111688 2510,851
offline_datapoint_29 1734111688 0,183
offline_datapoint_17 1734111688 11,005
offline_datapoint_10 1734111688 99,761
offline_datapoint_30 1734111688 0,667
offline_datapoint_23 1734111688 47786,667
offline_datapoint_4 1734111688 0,002
offline_datapoint_11 1734111693 216649,000
offline_datapoint_5 1734111693 3629,000
offline_datapoint_27 1734111693 1113264128,000
offline_datapoint_14 1734111693 569073664,000
offline_datapoint_3 1734111693 11058102272,000
offline_datapoint_9 1734111693 780771328,000
offline_datapoint_26 1734111693 8090,000
offline_datapoint_20 1734111691 0,332
offline_datapoint_8 1734111691 8134,249
offline_datapoint_22 1734111693 780771328,000
offline_datapoint_1 1734111691 0,332
offline_datapoint_21 1734111693 6921797632,000
offline_datapoint_7 1734111693 7344705536,000
offline_datapoint_6 1734111691 0,551
offline_datapoint_12 1734111691 12,773
offline_datapoint_25 1734111691 5,545
offline_datapoint_13 1734111691 9396,116
offline_datapoint_19 1734111693 0,000
offline_datapoint_0 1734111691 12924,100
offline_datapoint_16 1734111691 2131,331
offline_datapoint_29 1734111691 0,381
offline_datapoint_17 1734111691 25,231
offline_datapoint_10 1734111691 99,167
offline_datapoint_30 1734111691 2,988
offline_datapoint_23 1734111691 20641,684
offline_datapoint_4 1734111691 0,004
offline_datapoint_11 1734111696 216649,000
offline_datapoint_5 1734111696 3629,000
offline_datapoint_27 1734111696 1113247744,000
offline_datapoint_14 1734111696 569266176,000
offline_datapoint_3 1734111696 11045801984,000
offline_datapoint_9 1734111696 780099584,000
offline_datapoint_26 1734111696 8082,000
offline_datapoint_20 1734111694 3,003
