179 1734111705 0,483346 0,200000 0,483346 0,483346 0,046725
236 1734111705 38,069674 0,200000 38,069674 38,069674 289,860020
203 1734111705 0,608937 0,200000 0,608937 0,608937 0,074161
224 1734111705 0,463221 0,200000 0,463221 0,463221 0,042915
215 1734111705 38,069773 0,200000 38,069773 38,069773 289,861526
239 1734111706 15,494921 0,400000 15,483566 15,506276 96,037080
179 1734111706 0,483346 0,200000 0,483346 0,483346 0,046725
236 1734111706 38,069674 0,200000 38,069674 38,069674 289,860020
203 1734111706 0,608937 0,200000 0,608937 0,608937 0,074161
224 1734111706 0,463221 0,200000 0,463221 0,463221 0,042915
215 1734111706 38,069773 0,200000 38,069773 38,069773 289,861526
239 1734111707 15,488034 0,400000 15,487143 15,488925 95,951681
236 1734111707 37,832825 0,600000 37,696762 37,961688 858,800602
224 1734111707 0,465810 0,600000 0,449872 0,484373 0,130309
215 1734111707 37,832919 0,600000 37,696852 37,961764 858,804884
188 1734111707 0,468807 0,200000 0,468807 0,468807 0,043956
239 1734111708 15,488034 0,400000 15,487143 15,488925 95,951681
236 1734111708 37,832825 0,600000 37,696762 37,961688 858,800602
224 1734111708 0,465810 0,600000 0,449872 0,484373 0,130309
215 1734111708 37,832919 0,600000 37,696852 37,961764 858,804884
188 1734111708 0,468807 0,200000 0,468807 0,468807 0,043956
239 1734111709 15,488034 0,400000 15,487143 15,488925 95,951681
236 1734111709 37,832825 0,600000 37,696762 37,961688 858,800602
224 1734111709 0,465810 0,600000 0,449872 0,484373 0,130309
215 1734111709 37,832919 0,600000 37,696852 37,961764 858,804884
188 1734111709 0,468807 0,200000 0,468807 0,468807 0,043956
239 1734111710 15,488034 0,400000 15,487143 15,488925 95,951681
236 1734111710 37,832825 0,600000 37,696762 37,961688 858,800602
224 1734111710 0,465810 0,600000 0,449872 0,484373 0,130309
215 1734111710 37,832919 0,600000 37,696852 37,961764 858,804884
188 1734111710 0,468807 0,200000 0,468807 0,468807 0,043956
239 1734111711 15,488034 0,400000 15,487143 15,488925 95,951681
236 1734111711 37,832825 0,600000 37,696762 37,961688 858,800602
224 1734111711 0,465810 0,600000 0,449872 0,484373 0,130309
215 1734111711 37,832919 0,600000 37,696852 37,961764 858,804884
188 1734111711 0,468807 0,200000 0,468807 0,468807 0,043956
242 1734111712 44,527629 0,200000 44,527629 44,527629 396,541947
179 1734111712 0,472476 0,200000 0,472476 0,472476 0,044647
203 1734111712 0,472747 0,200000 0,472747 0,472747 0,044698
224 1734111712 0,463437 0,200000 0,463437 0,463437 0,042955
215 1734111712 44,527743 0,200000 44,527743 44,527743 396,543977
242 1734111713 44,527629 0,200000 44,527629 44,527629 396,541947
179 1734111713 0,472476 0,200000 0,472476 0,472476 0,044647
203 1734111713 0,472747 0,200000 0,472747 0,472747 0,044698
224 1734111713 0,463437 0,200000 0,463437 0,463437 0,042955
215 1734111713 44,527743 0,200000 44,527743 44,527743 396,543977
242 1734111714 44,527629 0,200000 44,527629 44,527629 396,541947
179 1734111714 0,472476 0,200000 0,472476 0,472476 0,044647
203 1734111714 0,472747 0,200000 0,472747 0,472747 0,044698
224 1734111714 0,463437 0,200000 0,463437 0,463437 0,042955
215 1734111714 44,527743 0,200000 44,527743 44,527743 396,543977
242 1734111715 44,527629 0,200000 44,527629 44,527629 396,541947
179 1734111715 0,472476 0,200000 0,472476 0,472476 0,044647
203 1734111715 0,472747 0,200000 0,472747 0,472747 0,044698
224 1734111715 0,463437 0,200000 0,463437 0,463437 0,042955
215 1734111715 44,527743 0,200000 44,527743 44,527743 396,543977
242 1734111716 44,527629 0,200000 44,527629 44,527629 396,541947
179 1734111716 0,472476 0,200000 0,472476 0,472476 0,044647
203 1734111716 0,472747 0,200000 0,472747 0,472747 0,044698
224 1734111716 0,463437 0,200000 0,463437 0,463437 0,042955
215 1734111716 44,527743 0,200000 44,527743 44,527743 396,543977
212 1734111717 16,451438 0,200000 16,451438 16,451438 54,129961
215 1734111717 16,451723 0,200000 16,451723 16,451723 54,131835
212 1734111718 16,451438 0,200000 16,451438 16,451438 54,129961
215 1734111718 16,451723 0,200000 16,451723 16,451723 54,131835
212 1734111719 16,451438 0,200000 16,451438 16,451438 54,129961
215 1734111719 16,451723 0,200000 16,451723 16,451723 54,131835
212 1734111720 16,451438 0,200000 16,451438 16,451438 54,129961
215 1734111720 16,451723 0,200000 16,451723 16,451723 54,131835
212 1734111721 16,451438 0,200000 16,451438 16,451438 54,129961
215 1734111721 16,451723 0,200000 16,451723 16,451723 54,131835
188 1734111722 0,480546 0,200000 0,480546 0,480546 0,046185
188 1734111723 0,480546 0,200000 0,480546 0,480546 0,046185
188 1734111724 0,480546 0,200000 0,480546 0,480546 0,046185
188 1734111725 0,480546 0,200000 0,480546 0,480546 0,046185
188 1734111726 0,480546 0,200000 0,480546 0,480546 0,046185
203 1734111727 0,464680 0,200000 0,464680 0,464680 0,043186
203 1734111728 0,464680 0,200000 0,464680 0,464680 0,043186
203 1734111729 0,464680 0,200000 0,464680 0,464680 0,043186
203 1734111730 0,464680 0,200000 0,464680 0,464680 0,043186
203 1734111731 0,464680 0,200000 0,464680 0,464680 0,043186
206 1734111732 0,231602 0,200000 0,231602 0,231602 0,010728
206 1734111733 0,231602 0,200000 0,231602 0,231602 0,010728
206 1734111734 0,231602 0,200000 0,231602 0,231602 0,010728
206 1734111735 0,231602 0,200000 0,231602 0,231602 0,010728
206 1734111736 0,231602 0,200000 0,231602 0,231602 0,010728
227 1734111737 22,164531 0,200000 22,164531 22,164531 98,253291
179 1734111737 0,474162 0,400000 0,465674 0,482649 0,089960
224 1734111737 0,471105 0,200000 0,471105 0,471105 0,044388
215 1734111737 22,164639 0,200000 22,164639 22,164639 98,254249
227 1734111738 22,164531 0,200000 22,164531 22,164531 98,253291
179 1734111738 0,474162 0,400000 0,465674 0,482649 0,089960
224 1734111738 0,471105 0,200000 0,471105 0,471105 0,044388
215 1734111738 22,164639 0,200000 22,164639 22,164639 98,254249
227 1734111739 22,164531 0,200000 22,164531 22,164531 98,253291
179 1734111739 0,474162 0,400000 0,465674 0,482649 0,089960
224 1734111739 0,471105 0,200000 0,471105 0,471105 0,044388
215 1734111739 22,164639 0,200000 22,164639 22,164639 98,254249
227 1734111740 22,164531 0,200000 22,164531 22,164531 98,253291
179 1734111740 0,474162 0,400000 0,465674 0,482649 0,089960
224 1734111740 0,471105 0,200000 0,471105 0,471105 0,044388
215 1734111740 22,164639 0,200000 22,164639 22,164639 98,254249
227 1734111741 22,164531 0,200000 22,164531 22,164531 98,253291
179 1734111741 0,474162 0,400000 0,465674 0,482649 0,089960
224 1734111741 0,471105 0,200000 0,471105 0,471105 0,044388
215 1734111741 22,164639 0,200000 22,164639 22,164639 98,254249
179 1734111742 0,521443 0,400000 0,500232 0,542654 0,108941
188 1734111742 0,644617 0,200000 0,644617 0,644617 0,083106
179 1734111743 0,521443 0,400000 0,500232 0,542654 0,108941
179 1734111744 0,521443 0,400000 0,500232 0,542654 0,108941
188 1734111743 0,644617 0,200000 0,644617 0,644617 0,083106
188 1734111744 0,644617 0,200000 0,644617 0,644617 0,083106
179 1734111745 0,521443 0,400000 0,500232 0,542654 0,108941
188 1734111745 0,644617 0,200000 0,644617 0,644617 0,083106
179 1734111746 0,521443 0,400000 0,500232 0,542654 0,108941
188 1734111746 0,644617 0,200000 0,644617 0,644617 0,083106
179 1734111747 0,568420 0,400000 0,484788 0,652052 0,132038
203 1734111747 0,605769 0,200000 0,605769 0,605769 0,073391
188 1734111747 0,886357 0,200000 0,886357 0,886357 0,157126
179 1734111748 0,568420 0,400000 0,484788 0,652052 0,132038
203 1734111748 0,605769 0,200000 0,605769 0,605769 0,073391
188 1734111748 0,886357 0,200000 0,886357 0,886357 0,157126
179 1734111749 0,568420 0,400000 0,484788 0,652052 0,132038
203 1734111749 0,605769 0,200000 0,605769 0,605769 0,073391
188 1734111749 0,886357 0,200000 0,886357 0,886357 0,157126
179 1734111750 0,568420 0,400000 0,484788 0,652052 0,132038
203 1734111750 0,605769 0,200000 0,605769 0,605769 0,073391
188 1734111750 0,886357 0,200000 0,886357 0,886357 0,157126
179 1734111751 0,568420 0,400000 0,484788 0,652052 0,132038
203 1734111751 0,605769 0,200000 0,605769 0,605769 0,073391
188 1734111751 0,886357 0,200000 0,886357 0,886357 0,157126
200 1734111752 0,467738 0,200000 0,467738 0,467738 0,043756
179 1734111752 0,516444 0,400000 0,514691 0,518197 0,106687
212 1734111752 16,748559 0,200000 16,748559 16,748559 56,102843
215 1734111752 16,748868 0,200000 16,748868 16,748868 56,104919
188 1734111752 0,588875 0,400000 0,479086 0,698665 0,143531
200 1734111753 0,467738 0,200000 0,467738 0,467738 0,043756
179 1734111753 0,516444 0,400000 0,514691 0,518197 0,106687
212 1734111753 16,748559 0,200000 16,748559 16,748559 56,102843
215 1734111753 16,748868 0,200000 16,748868 16,748868 56,104919
188 1734111753 0,588875 0,400000 0,479086 0,698665 0,143531
200 1734111754 0,467738 0,200000 0,467738 0,467738 0,043756
179 1734111754 0,516444 0,400000 0,514691 0,518197 0,106687
212 1734111754 16,748559 0,200000 16,748559 16,748559 56,102843
215 1734111754 16,748868 0,200000 16,748868 16,748868 56,104919
188 1734111754 0,588875 0,400000 0,479086 0,698665 0,143531
200 1734111755 0,467738 0,200000 0,467738 0,467738 0,043756
179 1734111755 0,516444 0,400000 0,514691 0,518197 0,106687
212 1734111755 16,748559 0,200000 16,748559 16,748559 56,102843
215 1734111755 16,748868 0,200000 16,748868 16,748868 56,104919
188 1734111755 0,588875 0,400000 0,479086 0,698665 0,143531
200 1734111756 0,467738 0,200000 0,467738 0,467738 0,043756
179 1734111756 0,516444 0,400000 0,514691 0,518197 0,106687
212 1734111756 16,748559 0,200000 16,748559 16,748559 56,102843
215 1734111756 16,748868 0,200000 16,748868 16,748868 56,104919
188 1734111756 0,588875 0,400000 0,479086 0,698665 0,143531
209 1734111757 0,231649 0,200000 0,231649 0,231649 0,010732
200 1734111757 0,492461 0,400000 0,461737 0,523185 0,097385
218 1734111757 5,009887 0,200000 5,009887 5,009887 5,019794
188 1734111757 0,502570 0,400000 0,480983 0,524157 0,101217
209 1734111758 0,231649 0,200000 0,231649 0,231649 0,010732
200 1734111758 0,492461 0,400000 0,461737 0,523185 0,097385
218 1734111758 5,009887 0,200000 5,009887 5,009887 5,019794
188 1734111758 0,502570 0,400000 0,480983 0,524157 0,101217
209 1734111759 0,231649 0,200000 0,231649 0,231649 0,010732
200 1734111759 0,492461 0,400000 0,461737 0,523185 0,097385
218 1734111759 5,009887 0,200000 5,009887 5,009887 5,019794
188 1734111759 0,502570 0,400000 0,480983 0,524157 0,101217
209 1734111760 0,231649 0,200000 0,231649 0,231649 0,010732
200 1734111760 0,492461 0,400000 0,461737 0,523185 0,097385
218 1734111760 5,009887 0,200000 5,009887 5,009887 5,019794
188 1734111760 0,502570 0,400000 0,480983 0,524157 0,101217
209 1734111761 0,231649 0,200000 0,231649 0,231649 0,010732
200 1734111761 0,492461 0,400000 0,461737 0,523185 0,097385
218 1734111761 5,009887 0,200000 5,009887 5,009887 5,019794
188 1734111761 0,502570 0,400000 0,480983 0,524157 0,101217
209 1734111762 0,245091 0,400000 0,238537 0,251646 0,024045
200 1734111762 0,487090 0,400000 0,473543 0,500638 0,094976
218 1734111762 5,011525 0,400000 5,008901 5,014149 10,046156
179 1734111762 0,743579 0,200000 0,743579 0,743579 0,110582
203 1734111762 0,714936 0,200000 0,714936 0,714936 0,102227
209 1734111763 0,245091 0,400000 0,238537 0,251646 0,024045
200 1734111763 0,487090 0,400000 0,473543 0,500638 0,094976
218 1734111763 5,011525 0,400000 5,008901 5,014149 10,046156
179 1734111763 0,743579 0,200000 0,743579 0,743579 0,110582
203 1734111763 0,714936 0,200000 0,714936 0,714936 0,102227
209 1734111764 0,245091 0,400000 0,238537 0,251646 0,024045
200 1734111764 0,487090 0,400000 0,473543 0,500638 0,094976
218 1734111764 5,011525 0,400000 5,008901 5,014149 10,046156
179 1734111764 0,743579 0,200000 0,743579 0,743579 0,110582
203 1734111764 0,714936 0,200000 0,714936 0,714936 0,102227
209 1734111765 0,245091 0,400000 0,238537 0,251646 0,024045
200 1734111765 0,487090 0,400000 0,473543 0,500638 0,094976
218 1734111765 5,011525 0,400000 5,008901 5,014149 10,046156
179 1734111765 0,743579 0,200000 0,743579 0,743579 0,110582
203 1734111765 0,714936 0,200000 0,714936 0,714936 0,102227
209 1734111766 0,245091 0,400000 0,238537 0,251646 0,024045
200 1734111766 0,487090 0,400000 0,473543 0,500638 0,094976
218 1734111766 5,011525 0,400000 5,008901 5,014149 10,046156
179 1734111766 0,743579 0,200000 0,743579 0,743579 0,110582
203 1734111766 0,714936 0,200000 0,714936 0,714936 0,102227
209 1734111767 0,254813 0,400000 0,238180 0,271446 0,026082
200 1734111767 0,453440 0,200000 0,453440 0,453440 0,041122
218 1734111767 5,010545 0,400000 5,007931 5,013160 10,042229
188 1734111767 0,521214 0,200000 0,521214 0,521214 0,054333
209 1734111768 0,254813 0,400000 0,238180 0,271446 0,026082
200 1734111768 0,453440 0,200000 0,453440 0,453440 0,041122
218 1734111768 5,010545 0,400000 5,007931 5,013160 10,042229
188 1734111768 0,521214 0,200000 0,521214 0,521214 0,054333
209 1734111769 0,254813 0,400000 0,238180 0,271446 0,026082
200 1734111769 0,453440 0,200000 0,453440 0,453440 0,041122
218 1734111769 5,010545 0,400000 5,007931 5,013160 10,042229
188 1734111769 0,521214 0,200000 0,521214 0,521214 0,054333
209 1734111770 0,254813 0,400000 0,238180 0,271446 0,026082
200 1734111770 0,453440 0,200000 0,453440 0,453440 0,041122
218 1734111770 5,010545 0,400000 5,007931 5,013160 10,042229
188 1734111770 0,521214 0,200000 0,521214 0,521214 0,054333
209 1734111771 0,254813 0,400000 0,238180 0,271446 0,026082
200 1734111771 0,453440 0,200000 0,453440 0,453440 0,041122
218 1734111771 5,010545 0,400000 5,007931 5,013160 10,042229
188 1734111771 0,521214 0,200000 0,521214 0,521214 0,054333
230 1734111772 26,049018 0,200000 26,049018 26,049018 135,710272
233 1734111772 31,556112 0,200000 31,556112 31,556112 199,157636
209 1734111772 0,226548 0,200000 0,226548 0,226548 0,010265
218 1734111772 5,006982 0,200000 5,006982 5,006982 5,013974
179 1734111772 0,632368 0,200000 0,632368 0,632368 0,079978
203 1734111772 0,514565 0,200000 0,514565 0,514565 0,052956
215 1734111772 31,556389 0,200000 31,556389 31,556389 199,161142
230 1734111773 26,049018 0,200000 26,049018 26,049018 135,710272
233 1734111773 31,556112 0,200000 31,556112 31,556112 199,157636
209 1734111773 0,226548 0,200000 0,226548 0,226548 0,010265
218 1734111773 5,006982 0,200000 5,006982 5,006982 5,013974
179 1734111773 0,632368 0,200000 0,632368 0,632368 0,079978
203 1734111773 0,514565 0,200000 0,514565 0,514565 0,052956
215 1734111773 31,556389 0,200000 31,556389 31,556389 199,161142
230 1734111774 26,049018 0,200000 26,049018 26,049018 135,710272
233 1734111774 31,556112 0,200000 31,556112 31,556112 199,157636
209 1734111774 0,226548 0,200000 0,226548 0,226548 0,010265
218 1734111774 5,006982 0,200000 5,006982 5,006982 5,013974
179 1734111774 0,632368 0,200000 0,632368 0,632368 0,079978
203 1734111774 0,514565 0,200000 0,514565 0,514565 0,052956
215 1734111774 31,556389 0,200000 31,556389 31,556389 199,161142
230 1734111775 26,049018 0,200000 26,049018 26,049018 135,710272
233 1734111775 31,556112 0,200000 31,556112 31,556112 199,157636
209 1734111775 0,226548 0,200000 0,226548 0,226548 0,010265
218 1734111775 5,006982 0,200000 5,006982 5,006982 5,013974
179 1734111775 0,632368 0,200000 0,632368 0,632368 0,079978
203 1734111775 0,514565 0,200000 0,514565 0,514565 0,052956
215 1734111775 31,556389 0,200000 31,556389 31,556389 199,161142
230 1734111776 26,049018 0,200000 26,049018 26,049018 135,710272
233 1734111776 31,556112 0,200000 31,556112 31,556112 199,157636
209 1734111776 0,226548 0,200000 0,226548 0,226548 0,010265
218 1734111776 5,006982 0,200000 5,006982 5,006982 5,013974
179 1734111776 0,632368 0,200000 0,632368 0,632368 0,079978
203 1734111776 0,514565 0,200000 0,514565 0,514565 0,052956
215 1734111776 31,556389 0,200000 31,556389 31,556389 199,161142
230 1734111777 25,959362 0,200000 25,959362 25,959362 134,777695
233 1734111777 31,503795 0,200000 31,503795 31,503795 198,497825
206 1734111777 0,228195 0,200000 0,228195 0,228195 0,010415
203 1734111777 0,453032 0,200000 0,453032 0,453032 0,041048
215 1734111777 31,504156 0,200000 31,504156 31,504156 198,502364
230 1734111778 25,959362 0,200000 25,959362 25,959362 134,777695
233 1734111778 31,503795 0,200000 31,503795 31,503795 198,497825
206 1734111778 0,228195 0,200000 0,228195 0,228195 0,010415
203 1734111778 0,453032 0,200000 0,453032 0,453032 0,041048
215 1734111778 31,504156 0,200000 31,504156 31,504156 198,502364
230 1734111779 25,959362 0,200000 25,959362 25,959362 134,777695
233 1734111779 31,503795 0,200000 31,503795 31,503795 198,497825
206 1734111779 0,228195 0,200000 0,228195 0,228195 0,010415
203 1734111779 0,453032 0,200000 0,453032 0,453032 0,041048
215 1734111779 31,504156 0,200000 31,504156 31,504156 198,502364
230 1734111780 25,959362 0,200000 25,959362 25,959362 134,777695
233 1734111780 31,503795 0,200000 31,503795 31,503795 198,497825
206 1734111780 0,228195 0,200000 0,228195 0,228195 0,010415
203 1734111780 0,453032 0,200000 0,453032 0,453032 0,041048
215 1734111780 31,504156 0,200000 31,504156 31,504156 198,502364
230 1734111781 25,959362 0,200000 25,959362 25,959362 134,777695
233 1734111781 31,503795 0,200000 31,503795 31,503795 198,497825
