offline_datapoint_13 1733950175 7189,244
offline_datapoint_19 1733950177 0,000
offline_datapoint_0 1733950175 7979,343
offline_datapoint_16 1733950175 808,358
offline_datapoint_29 1733950175 0,336
offline_datapoint_17 1733950175 9,627
offline_datapoint_10 1733950175 99,395
offline_datapoint_30 1733950175 0,996
offline_datapoint_23 1733950175 73586,759
offline_datapoint_4 1733950175 0,003
offline_datapoint_11 1733950180 218802,000
offline_datapoint_5 1733950180 3720,000
offline_datapoint_27 1733950180 753414144,000
offline_datapoint_14 1733950180 517148672,000
offline_datapoint_3 1733950180 13473394688,000
offline_datapoint_9 1733950180 201531392,000
offline_datapoint_26 1733950180 7632,000
offline_datapoint_20 1733950178 0,332
offline_datapoint_8 1733950178 7431,253
offline_datapoint_22 1733950180 201531392,000
offline_datapoint_1 1733950178 0,332
offline_datapoint_21 1733950180 8716890112,000
offline_datapoint_7 1733950180 8324988928,000
offline_datapoint_6 1733950178 0,389
offline_datapoint_18 1733950178 6,114
offline_datapoint_12 1733950178 6,114
offline_datapoint_25 1733950179 4,057
offline_datapoint_13 1733950179 10236,596
offline_datapoint_19 1733950181 0,000
offline_datapoint_0 1733950179 12135,057
offline_datapoint_16 1733950179 989,620
offline_datapoint_29 1733950179 0,265
offline_datapoint_17 1733950179 13,297
offline_datapoint_10 1733950179 99,150
offline_datapoint_30 1733950179 1,330
offline_datapoint_23 1733950179 33075,200
offline_datapoint_4 1733950179 0,003
offline_datapoint_11 1733950183 218802,000
offline_datapoint_5 1733950183 3721,000
offline_datapoint_27 1733950183 753414144,000
offline_datapoint_14 1733950183 517152768,000
offline_datapoint_3 1733950183 13477236736,000
offline_datapoint_9 1733950183 200667136,000
offline_datapoint_26 1733950183 7627,000
offline_datapoint_20 1733950181 2,992
offline_datapoint_8 1733950181 12580,169
offline_datapoint_22 1733950183 200667136,000
offline_datapoint_1 1733950181 0,665
offline_datapoint_21 1733950183 8718864384,000
offline_datapoint_7 1733950183 8329338880,000
offline_datapoint_6 1733950181 0,292
offline_datapoint_18 1733950182 5,726
offline_datapoint_12 1733950182 5,726
offline_datapoint_25 1733950182 3,150
