983 1733950132 0,544397 0,200000 0,544397 0,544397 0,059274
974 1733950132 22,966516 0,200000 22,966516 22,966516 105,492167
986 1733950133 22,966432 0,200000 22,966432 22,966432 105,491396
968 1733950133 0,243752 0,200000 0,243752 0,243752 0,011883
977 1733950133 5,001196 0,200000 5,001196 5,001196 5,002392
962 1733950133 0,548577 0,200000 0,548577 0,548577 0,060187
983 1733950133 0,544397 0,200000 0,544397 0,544397 0,059274
974 1733950133 22,966516 0,200000 22,966516 22,966516 105,492167
986 1733950134 22,966432 0,200000 22,966432 22,966432 105,491396
968 1733950134 0,243752 0,200000 0,243752 0,243752 0,011883
977 1733950134 5,001196 0,200000 5,001196 5,001196 5,002392
962 1733950134 0,548577 0,200000 0,548577 0,548577 0,060187
983 1733950134 0,544397 0,200000 0,544397 0,544397 0,059274
974 1733950134 22,966516 0,200000 22,966516 22,966516 105,492167
986 1733950135 22,966432 0,200000 22,966432 22,966432 105,491396
968 1733950135 0,243752 0,200000 0,243752 0,243752 0,011883
977 1733950135 5,001196 0,200000 5,001196 5,001196 5,002392
962 1733950135 0,548577 0,200000 0,548577 0,548577 0,060187
983 1733950135 0,544397 0,200000 0,544397 0,544397 0,059274
974 1733950135 22,966516 0,200000 22,966516 22,966516 105,492167
986 1733950136 22,966432 0,200000 22,966432 22,966432 105,491396
968 1733950136 0,243752 0,200000 0,243752 0,243752 0,011883
977 1733950136 5,001196 0,200000 5,001196 5,001196 5,002392
962 1733950136 0,548577 0,200000 0,548577 0,548577 0,060187
983 1733950136 0,544397 0,200000 0,544397 0,544397 0,059274
974 1733950136 22,966516 0,200000 22,966516 22,966516 105,492167
989 1733950137 21,133905 0,400000 20,965304 21,302506 178,668144
959 1733950137 0,461882 0,200000 0,461882 0,461882 0,042667
989 1733950138 21,133905 0,400000 20,965304 21,302506 178,668144
959 1733950138 0,461882 0,200000 0,461882 0,461882 0,042667
989 1733950139 21,133905 0,400000 20,965304 21,302506 178,668144
959 1733950139 0,461882 0,200000 0,461882 0,461882 0,042667
989 1733950140 21,133905 0,400000 20,965304 21,302506 178,668144
959 1733950140 0,461882 0,200000 0,461882 0,461882 0,042667
989 1733950141 21,133905 0,400000 20,965304 21,302506 178,668144
959 1733950141 0,461882 0,200000 0,461882 0,461882 0,042667
992 1733950142 32,292029 0,400000 31,945082 32,638976 417,158201
968 1733950142 0,247150 0,200000 0,247150 0,247150 0,012217
977 1733950142 5,011345 0,200000 5,011345 5,011345 5,022716
983 1733950142 0,567446 0,400000 0,472298 0,662595 0,132419
974 1733950142 32,292467 0,400000 31,945354 32,639580 417,169559
992 1733950143 32,292029 0,400000 31,945082 32,638976 417,158201
968 1733950143 0,247150 0,200000 0,247150 0,247150 0,012217
977 1733950143 5,011345 0,200000 5,011345 5,011345 5,022716
983 1733950143 0,567446 0,400000 0,472298 0,662595 0,132419
974 1733950143 32,292467 0,400000 31,945354 32,639580 417,169559
992 1733950144 32,292029 0,400000 31,945082 32,638976 417,158201
968 1733950144 0,247150 0,200000 0,247150 0,247150 0,012217
977 1733950144 5,011345 0,200000 5,011345 5,011345 5,022716
983 1733950144 0,567446 0,400000 0,472298 0,662595 0,132419
974 1733950144 32,292467 0,400000 31,945354 32,639580 417,169559
992 1733950145 32,292029 0,400000 31,945082 32,638976 417,158201
968 1733950145 0,247150 0,200000 0,247150 0,247150 0,012217
977 1733950145 5,011345 0,200000 5,011345 5,011345 5,022716
983 1733950145 0,567446 0,400000 0,472298 0,662595 0,132419
974 1733950145 32,292467 0,400000 31,945354 32,639580 417,169559
992 1733950146 32,292029 0,400000 31,945082 32,638976 417,158201
968 1733950146 0,247150 0,200000 0,247150 0,247150 0,012217
977 1733950146 5,011345 0,200000 5,011345 5,011345 5,022716
983 1733950146 0,567446 0,400000 0,472298 0,662595 0,132419
974 1733950146 32,292467 0,400000 31,945354 32,639580 417,169559
998 1733950147 15,518369 0,400000 15,505966 15,530772 96,327970
936 1733950147 0,472279 0,200000 0,472279 0,472279 0,044610
995 1733950147 37,606115 0,400000 37,254021 37,958210 565,737549
974 1733950147 37,606179 0,400000 37,254067 37,958291 565,739465
998 1733950148 15,518369 0,400000 15,505966 15,530772 96,327970
936 1733950148 0,472279 0,200000 0,472279 0,472279 0,044610
995 1733950148 37,606115 0,400000 37,254021 37,958210 565,737549
974 1733950148 37,606179 0,400000 37,254067 37,958291 565,739465
998 1733950149 15,518369 0,400000 15,505966 15,530772 96,327970
936 1733950149 0,472279 0,200000 0,472279 0,472279 0,044610
995 1733950149 37,606115 0,400000 37,254021 37,958210 565,737549
974 1733950149 37,606179 0,400000 37,254067 37,958291 565,739465
998 1733950150 15,518369 0,400000 15,505966 15,530772 96,327970
936 1733950150 0,472279 0,200000 0,472279 0,472279 0,044610
995 1733950150 37,606115 0,400000 37,254021 37,958210 565,737549
974 1733950150 37,606179 0,400000 37,254067 37,958291 565,739465
998 1733950151 15,518369 0,400000 15,505966 15,530772 96,327970
936 1733950151 0,472279 0,200000 0,472279 0,472279 0,044610
995 1733950151 37,606115 0,400000 37,254021 37,958210 565,737549
974 1733950151 37,606179 0,400000 37,254067 37,958291 565,739465
998 1733950152 15,474415 0,200000 15,474415 15,474415 47,891506
995 1733950152 37,392234 0,200000 37,392234 37,392234 279,635830
962 1733950152 0,496171 0,200000 0,496171 0,496171 0,049237
974 1733950152 37,392291 0,200000 37,392291 37,392291 279,636683
947 1733950152 0,703299 0,200000 0,703299 0,703299 0,098926
998 1733950153 15,474415 0,200000 15,474415 15,474415 47,891506
995 1733950153 37,392234 0,200000 37,392234 37,392234 279,635830
962 1733950153 0,496171 0,200000 0,496171 0,496171 0,049237
974 1733950153 37,392291 0,200000 37,392291 37,392291 279,636683
947 1733950153 0,703299 0,200000 0,703299 0,703299 0,098926
998 1733950154 15,474415 0,200000 15,474415 15,474415 47,891506
995 1733950154 37,392234 0,200000 37,392234 37,392234 279,635830
962 1733950154 0,496171 0,200000 0,496171 0,496171 0,049237
974 1733950154 37,392291 0,200000 37,392291 37,392291 279,636683
947 1733950154 0,703299 0,200000 0,703299 0,703299 0,098926
998 1733950155 15,474415 0,200000 15,474415 15,474415 47,891506
995 1733950155 37,392234 0,200000 37,392234 37,392234 279,635830
962 1733950155 0,496171 0,200000 0,496171 0,496171 0,049237
974 1733950155 37,392291 0,200000 37,392291 37,392291 279,636683
947 1733950155 0,703299 0,200000 0,703299 0,703299 0,098926
998 1733950156 15,474415 0,200000 15,474415 15,474415 47,891506
995 1733950156 37,392234 0,200000 37,392234 37,392234 279,635830
962 1733950156 0,496171 0,200000 0,496171 0,496171 0,049237
974 1733950156 37,392291 0,200000 37,392291 37,392291 279,636683
947 1733950156 0,703299 0,200000 0,703299 0,703299 0,098926
1001 1733950157 44,839907 0,200000 44,839907 44,839907 402,123446
936 1733950157 0,671342 0,200000 0,671342 0,671342 0,090140
962 1733950157 0,471636 0,200000 0,471636 0,471636 0,044488
983 1733950157 0,681370 0,200000 0,681370 0,681370 0,092853
974 1733950157 44,839955 0,200000 44,839955 44,839955 402,124306
974 1733950158 44,839955 0,200000 44,839955 44,839955 402,124306
983 1733950158 0,681370 0,200000 0,681370 0,681370 0,092853
962 1733950158 0,471636 0,200000 0,471636 0,471636 0,044488
936 1733950158 0,671342 0,200000 0,671342 0,671342 0,090140
1001 1733950158 44,839907 0,200000 44,839907 44,839907 402,123446
1001 1733950159 44,839907 0,200000 44,839907 44,839907 402,123446
936 1733950159 0,671342 0,200000 0,671342 0,671342 0,090140
962 1733950159 0,471636 0,200000 0,471636 0,471636 0,044488
983 1733950159 0,681370 0,200000 0,681370 0,681370 0,092853
974 1733950159 44,839955 0,200000 44,839955 44,839955 402,124306
1001 1733950160 44,839907 0,200000 44,839907 44,839907 402,123446
936 1733950160 0,671342 0,200000 0,671342 0,671342 0,090140
962 1733950160 0,471636 0,200000 0,471636 0,471636 0,044488
983 1733950160 0,681370 0,200000 0,681370 0,681370 0,092853
974 1733950160 44,839955 0,200000 44,839955 44,839955 402,124306
1001 1733950161 44,839907 0,200000 44,839907 44,839907 402,123446
936 1733950161 0,671342 0,200000 0,671342 0,671342 0,090140
962 1733950161 0,471636 0,200000 0,471636 0,471636 0,044488
983 1733950161 0,681370 0,200000 0,681370 0,681370 0,092853
974 1733950161 44,839955 0,200000 44,839955 44,839955 402,124306
971 1733950162 17,117821 0,200000 17,117821 17,117821 58,603957
983 1733950162 0,456516 0,200000 0,456516 0,456516 0,041681
974 1733950162 17,117889 0,200000 17,117889 17,117889 58,604423
974 1733950163 17,117889 0,200000 17,117889 17,117889 58,604423
983 1733950163 0,456516 0,200000 0,456516 0,456516 0,041681
971 1733950163 17,117821 0,200000 17,117821 17,117821 58,603957
971 1733950164 17,117821 0,200000 17,117821 17,117821 58,603957
983 1733950164 0,456516 0,200000 0,456516 0,456516 0,041681
974 1733950164 17,117889 0,200000 17,117889 17,117889 58,604423
971 1733950165 17,117821 0,200000 17,117821 17,117821 58,603957
983 1733950165 0,456516 0,200000 0,456516 0,456516 0,041681
974 1733950165 17,117889 0,200000 17,117889 17,117889 58,604423
971 1733950166 17,117821 0,200000 17,117821 17,117821 58,603957
983 1733950166 0,456516 0,200000 0,456516 0,456516 0,041681
974 1733950166 17,117889 0,200000 17,117889 17,117889 58,604423
947 1733950167 0,697855 0,200000 0,697855 0,697855 0,097400
947 1733950168 0,697855 0,200000 0,697855 0,697855 0,097400
947 1733950169 0,697855 0,200000 0,697855 0,697855 0,097400
947 1733950170 0,697855 0,200000 0,697855 0,697855 0,097400
947 1733950171 0,697855 0,200000 0,697855 0,697855 0,097400
936 1733950172 0,466378 0,400000 0,464113 0,468644 0,087005
962 1733950172 0,476735 0,200000 0,476735 0,476735 0,045455
962 1733950173 0,476735 0,200000 0,476735 0,476735 0,045455
936 1733950173 0,466378 0,400000 0,464113 0,468644 0,087005
936 1733950174 0,466378 0,400000 0,464113 0,468644 0,087005
962 1733950174 0,476735 0,200000 0,476735 0,476735 0,045455
936 1733950175 0,466378 0,400000 0,464113 0,468644 0,087005
962 1733950175 0,476735 0,200000 0,476735 0,476735 0,045455
936 1733950176 0,466378 0,400000 0,464113 0,468644 0,087005
962 1733950176 0,476735 0,200000 0,476735 0,476735 0,045455
965 1733950177 0,241441 0,200000 0,241441 0,241441 0,011659
936 1733950177 0,466270 0,200000 0,466270 0,466270 0,043482
947 1733950177 0,483140 0,400000 0,480680 0,485600 0,093372
947 1733950178 0,483140 0,400000 0,480680 0,485600 0,093372
936 1733950178 0,466270 0,200000 0,466270 0,466270 0,043482
965 1733950178 0,241441 0,200000 0,241441 0,241441 0,011659
965 1733950179 0,241441 0,200000 0,241441 0,241441 0,011659
936 1733950179 0,466270 0,200000 0,466270 0,466270 0,043482
947 1733950179 0,483140 0,400000 0,480680 0,485600 0,093372
965 1733950180 0,241441 0,200000 0,241441 0,241441 0,011659
936 1733950180 0,466270 0,200000 0,466270 0,466270 0,043482
947 1733950180 0,483140 0,400000 0,480680 0,485600 0,093372
965 1733950181 0,241441 0,200000 0,241441 0,241441 0,011659
936 1733950181 0,466270 0,200000 0,466270 0,466270 0,043482
947 1733950181 0,483140 0,400000 0,480680 0,485600 0,093372
986 1733950182 22,586494 0,200000 22,586494 22,586494 102,029944
959 1733950182 0,552340 0,400000 0,466675 0,638005 0,124967
936 1733950182 0,574429 0,400000 0,499449 0,649409 0,134236
983 1733950182 0,459653 0,200000 0,459653 0,459653 0,042256
974 1733950182 22,586558 0,200000 22,586558 22,586558 102,030524
947 1733950182 0,480720 0,200000 0,480720 0,480720 0,046218
959 1733950183 0,552340 0,400000 0,466675 0,638005 0,124967
947 1733950183 0,480720 0,200000 0,480720 0,480720 0,046218
986 1733950183 22,586494 0,200000 22,586494 22,586494 102,029944
936 1733950183 0,574429 0,400000 0,499449 0,649409 0,134236
983 1733950183 0,459653 0,200000 0,459653 0,459653 0,042256
974 1733950183 22,586558 0,200000 22,586558 22,586558 102,030524
986 1733950184 22,586494 0,200000 22,586494 22,586494 102,029944
959 1733950184 0,552340 0,400000 0,466675 0,638005 0,124967
936 1733950184 0,574429 0,400000 0,499449 0,649409 0,134236
983 1733950184 0,459653 0,200000 0,459653 0,459653 0,042256
974 1733950184 22,586558 0,200000 22,586558 22,586558 102,030524
947 1733950184 0,480720 0,200000 0,480720 0,480720 0,046218
986 1733950185 22,586494 0,200000 22,586494 22,586494 102,029944
959 1733950185 0,552340 0,400000 0,466675 0,638005 0,124967
936 1733950185 0,574429 0,400000 0,499449 0,649409 0,134236
983 1733950185 0,459653 0,200000 0,459653 0,459653 0,042256
974 1733950185 22,586558 0,200000 22,586558 22,586558 102,030524
947 1733950185 0,480720 0,200000 0,480720 0,480720 0,046218
986 1733950186 22,586494 0,200000 22,586494 22,586494 102,029944
968 1733950187 0,265753 0,400000 0,256645 0,274861 0,028283
959 1733950186 0,552340 0,400000 0,466675 0,638005 0,124967
959 1733950187 0,480426 0,200000 0,480426 0,480426 0,046162
977 1733950187 5,009540 0,400000 5,006894 5,012185 10,038198
936 1733950186 0,574429 0,400000 0,499449 0,649409 0,134236
936 1733950187 0,680554 0,400000 0,679822 0,681287 0,185262
983 1733950186 0,459653 0,200000 0,459653 0,459653 0,042256
974 1733950186 22,586558 0,200000 22,586558 22,586558 102,030524
947 1733950186 0,480720 0,200000 0,480720 0,480720 0,046218
947 1733950187 0,685324 0,200000 0,685324 0,685324 0,093934
968 1733950188 0,265753 0,400000 0,256645 0,274861 0,028283
959 1733950188 0,480426 0,200000 0,480426 0,480426 0,046162
977 1733950188 5,009540 0,400000 5,006894 5,012185 10,038198
936 1733950188 0,680554 0,400000 0,679822 0,681287 0,185262
947 1733950188 0,685324 0,200000 0,685324 0,685324 0,093934
968 1733950189 0,265753 0,400000 0,256645 0,274861 0,028283
959 1733950189 0,480426 0,200000 0,480426 0,480426 0,046162
977 1733950189 5,009540 0,400000 5,006894 5,012185 10,038198
936 1733950189 0,680554 0,400000 0,679822 0,681287 0,185262
947 1733950189 0,685324 0,200000 0,685324 0,685324 0,093934
968 1733950190 0,265753 0,400000 0,256645 0,274861 0,028283
959 1733950190 0,480426 0,200000 0,480426 0,480426 0,046162
977 1733950190 5,009540 0,400000 5,006894 5,012185 10,038198
936 1733950190 0,680554 0,400000 0,679822 0,681287 0,185262
947 1733950190 0,685324 0,200000 0,685324 0,685324 0,093934
968 1733950191 0,265753 0,400000 0,256645 0,274861 0,028283
959 1733950191 0,480426 0,200000 0,480426 0,480426 0,046162
977 1733950191 5,009540 0,400000 5,006894 5,012185 10,038198
936 1733950191 0,680554 0,400000 0,679822 0,681287 0,185262
947 1733950191 0,685324 0,200000 0,685324 0,685324 0,093934
968 1733950192 0,238587 0,200000 0,238587 0,238587 0,011385
977 1733950192 5,007147 0,200000 5,007147 5,007147 5,014304
947 1733950192 0,519950 0,200000 0,519950 0,519950 0,054070
968 1733950193 0,238587 0,200000 0,238587 0,238587 0,011385
977 1733950193 5,007147 0,200000 5,007147 5,007147 5,014304
947 1733950193 0,519950 0,200000 0,519950 0,519950 0,054070
968 1733950194 0,238587 0,200000 0,238587 0,238587 0,011385
977 1733950194 5,007147 0,200000 5,007147 5,007147 5,014304
947 1733950194 0,519950 0,200000 0,519950 0,519950 0,054070
968 1733950195 0,238587 0,200000 0,238587 0,238587 0,011385
977 1733950195 5,007147 0,200000 5,007147 5,007147 5,014304
947 1733950195 0,519950 0,200000 0,519950 0,519950 0,054070
968 1733950196 0,238587 0,200000 0,238587 0,238587 0,011385
977 1733950196 5,007147 0,200000 5,007147 5,007147 5,014304
947 1733950196 0,519950 0,200000 0,519950 0,519950 0,054070
959 1733950197 0,500040 0,200000 0,500040 0,500040 0,050008
962 1733950197 0,499597 0,200000 0,499597 0,499597 0,049919
959 1733950198 0,500040 0,200000 0,500040 0,500040 0,050008
962 1733950198 0,499597 0,200000 0,499597 0,499597 0,049919
959 1733950199 0,500040 0,200000 0,500040 0,500040 0,050008
962 1733950199 0,499597 0,200000 0,499597 0,499597 0,049919
959 1733950200 0,500040 0,200000 0,500040 0,500040 0,050008
962 1733950200 0,499597 0,200000 0,499597 0,499597 0,049919
959 1733950201 0,500040 0,200000 0,500040 0,500040 0,050008
962 1733950201 0,499597 0,200000 0,499597 0,499597 0,049919
968 1733950202 0,263502 0,200000 0,263502 0,263502 0,013887
977 1733950202 5,004908 0,200000 5,004908 5,004908 5,009821
971 1733950202 17,346168 0,200000 17,346168 17,346168 60,177907
983 1733950202 0,496857 0,200000 0,496857 0,496857 0,049373
974 1733950202 17,346221 0,200000 17,346221 17,346221 60,178275
968 1733950203 0,263502 0,200000 0,263502 0,263502 0,013887
977 1733950203 5,004908 0,200000 5,004908 5,004908 5,009821
971 1733950203 17,346168 0,200000 17,346168 17,346168 60,177907
983 1733950203 0,496857 0,200000 0,496857 0,496857 0,049373
974 1733950203 17,346221 0,200000 17,346221 17,346221 60,178275
968 1733950204 0,263502 0,200000 0,263502 0,263502 0,013887
977 1733950204 5,004908 0,200000 5,004908 5,004908 5,009821
971 1733950204 17,346168 0,200000 17,346168 17,346168 60,177907
983 1733950204 0,496857 0,200000 0,496857 0,496857 0,049373
974 1733950204 17,346221 0,200000 17,346221 17,346221 60,178275
968 1733950205 0,263502 0,200000 0,263502 0,263502 0,013887
977 1733950205 5,004908 0,200000 5,004908 5,004908 5,009821
971 1733950205 17,346168 0,200000 17,346168 17,346168 60,177907
983 1733950205 0,496857 0,200000 0,496857 0,496857 0,049373
974 1733950205 17,346221 0,200000 17,346221 17,346221 60,178275
968 1733950206 0,263502 0,200000 0,263502 0,263502 0,013887
977 1733950206 5,004908 0,200000 5,004908 5,004908 5,009821
971 1733950206 17,346168 0,200000 17,346168 17,346168 60,177907
983 1733950206 0,496857 0,200000 0,496857 0,496857 0,049373
974 1733950206 17,346221 0,200000 17,346221 17,346221 60,178275
998 1733950207 15,487635 0,200000 15,487635 15,487635 47,973368
936 1733950207 0,462387 0,200000 0,462387 0,462387 0,042760
995 1733950207 37,195277 0,200000 37,195277 37,195277 276,697733
962 1733950207 0,458702 0,200000 0,458702 0,458702 0,042082
974 1733950207 37,195341 0,200000 37,195341 37,195341 276,698684
998 1733950208 15,487635 0,200000 15,487635 15,487635 47,973368
936 1733950208 0,462387 0,200000 0,462387 0,462387 0,042760
995 1733950208 37,195277 0,200000 37,195277 37,195277 276,697733
962 1733950208 0,458702 0,200000 0,458702 0,458702 0,042082
974 1733950208 37,195341 0,200000 37,195341 37,195341 276,698684
998 1733950209 15,487635 0,200000 15,487635 15,487635 47,973368
936 1733950209 0,462387 0,200000 0,462387 0,462387 0,042760
995 1733950209 37,195277 0,200000 37,195277 37,195277 276,697733
962 1733950209 0,458702 0,200000 0,458702 0,458702 0,042082
974 1733950209 37,195341 0,200000 37,195341 37,195341 276,698684
998 1733950210 15,487635 0,200000 15,487635 15,487635 47,973368
936 1733950210 0,462387 0,200000 0,462387 0,462387 0,042760
995 1733950210 37,195277 0,200000 37,195277 37,195277 276,697733
962 1733950210 0,458702 0,200000 0,458702 0,458702 0,042082
974 1733950210 37,195341 0,200000 37,195341 37,195341 276,698684
998 1733950211 15,487635 0,200000 15,487635 15,487635 47,973368
936 1733950211 0,462387 0,200000 0,462387 0,462387 0,042760
995 1733950211 37,195277 0,200000 37,195277 37,195277 276,697733
962 1733950211 0,458702 0,200000 0,458702 0,458702 0,042082
974 1733950211 37,195341 0,200000 37,195341 37,195341 276,698684
998 1733950212 15,515409 0,400000 15,509030 15,521787 96,291177
989 1733950212 20,968535 0,200000 20,968535 20,968535 87,935896
959 1733950212 0,614946 0,200000 0,614946 0,614946 0,075632
995 1733950212 37,310626 0,400000 37,212433 37,408818 556,836972
974 1733950212 37,310690 0,400000 37,212479 37,408901 556,838898
947 1733950212 0,709264 0,200000 0,709264 0,709264 0,100611
998 1733950213 15,515409 0,400000 15,509030 15,521787 96,291177
989 1733950213 20,968535 0,200000 20,968535 20,968535 87,935896
959 1733950213 0,614946 0,200000 0,614946 0,614946 0,075632
995 1733950213 37,310626 0,400000 37,212433 37,408818 556,836972
974 1733950213 37,310690 0,400000 37,212479 37,408901 556,838898
947 1733950213 0,709264 0,200000 0,709264 0,709264 0,100611
998 1733950214 15,515409 0,400000 15,509030 15,521787 96,291177
989 1733950214 20,968535 0,200000 20,968535 20,968535 87,935896
959 1733950214 0,614946 0,200000 0,614946 0,614946 0,075632
995 1733950214 37,310626 0,400000 37,212433 37,408818 556,836972
974 1733950214 37,310690 0,400000 37,212479 37,408901 556,838898
947 1733950214 0,709264 0,200000 0,709264 0,709264 0,100611
998 1733950215 15,515409 0,400000 15,509030 15,521787 96,291177
989 1733950215 20,968535 0,200000 20,968535 20,968535 87,935896
959 1733950215 0,614946 0,200000 0,614946 0,614946 0,075632
995 1733950215 37,310626 0,400000 37,212433 37,408818 556,836972
974 1733950215 37,310690 0,400000 37,212479 37,408901 556,838898
947 1733950215 0,709264 0,200000 0,709264 0,709264 0,100611
998 1733950216 15,515409 0,400000 15,509030 15,521787 96,291177
989 1733950216 20,968535 0,200000 20,968535 20,968535 87,935896
959 1733950216 0,614946 0,200000 0,614946 0,614946 0,075632
995 1733950216 37,310626 0,400000 37,212433 37,408818 556,836972
974 1733950216 37,310690 0,400000 37,212479 37,408901 556,838898
947 1733950216 0,709264 0,200000 0,709264 0,709264 0,100611
989 1733950217 20,940585 0,200000 20,940585 20,940585 87,701619
992 1733950217 32,091415 0,200000 32,091415 32,091415 205,971779
968 1733950217 0,451010 0,200000 0,451010 0,451010 0,040682
977 1733950217 5,001461 0,200000 5,001461 5,001461 5,002922
936 1733950217 0,690176 0,200000 0,690176 0,690176 0,095269
962 1733950217 0,475127 0,200000 0,475127 0,475127 0,045149
983 1733950217 0,438736 0,200000 0,438736 0,438736 0,038498
974 1733950217 32,091798 0,200000 32,091798 32,091798 205,976695
989 1733950218 20,940585 0,200000 20,940585 20,940585 87,701619
992 1733950218 32,091415 0,200000 32,091415 32,091415 205,971779
968 1733950218 0,451010 0,200000 0,451010 0,451010 0,040682
977 1733950218 5,001461 0,200000 5,001461 5,001461 5,002922
936 1733950218 0,690176 0,200000 0,690176 0,690176 0,095269
962 1733950218 0,475127 0,200000 0,475127 0,475127 0,045149
983 1733950218 0,438736 0,200000 0,438736 0,438736 0,038498
974 1733950218 32,091798 0,200000 32,091798 32,091798 205,976695
989 1733950219 20,940585 0,200000 20,940585 20,940585 87,701619
992 1733950219 32,091415 0,200000 32,091415 32,091415 205,971779
968 1733950219 0,451010 0,200000 0,451010 0,451010 0,040682
977 1733950219 5,001461 0,200000 5,001461 5,001461 5,002922
936 1733950219 0,690176 0,200000 0,690176 0,690176 0,095269
962 1733950219 0,475127 0,200000 0,475127 0,475127 0,045149
